probe_id	symbol	gene_id
ILMN_1658145		2909
ILMN_1658152		4294
ILMN_1658158		115560
ILMN_1658173		147686
ILMN_1658175		26088
ILMN_1658176		9619
ILMN_1658182		51320
ILMN_1658187		23254
ILMN_1658190		169834
ILMN_1658200		100127983
ILMN_1658206		127700
ILMN_1658207		401827
ILMN_1658210		154743
ILMN_1658214		1813
ILMN_1658221		5429
ILMN_1658231		112939
ILMN_1658232		84678
ILMN_1658237		202559
ILMN_1658243		23362
ILMN_1658247		4938
ILMN_1658254		158696
ILMN_1658257		340273
ILMN_1658259		4733
ILMN_1658261		23005
ILMN_1658266		6189
ILMN_1658271		4047
ILMN_1658277		26013
ILMN_1658289		84058
ILMN_1658290		79091
ILMN_1658299		729230
ILMN_1658301		54854
ILMN_1658302		9063
ILMN_1658304		643669
ILMN_1658310		5130
ILMN_1658318		120376
ILMN_1658327		11177
ILMN_1658333		1893
ILMN_1658337		79647
ILMN_1658351		51024
ILMN_1658356		25891
ILMN_1658369		6870
ILMN_1658373		9924
ILMN_1658375		642976
ILMN_1658376		93233
ILMN_1658384		55118
ILMN_1658386		267012
ILMN_1658396		79925
ILMN_1658398		729085
ILMN_1658399		10219
ILMN_1658405		100101266
ILMN_1658407		29015
ILMN_1658411		1108
ILMN_1658413		54768
ILMN_1658416		51023
ILMN_1658420		1826
ILMN_1658425		1605
ILMN_1658426		80326
ILMN_1658437		119559
ILMN_1658439		80006
ILMN_1658452		152877
ILMN_1658460		10772
ILMN_1658464		2971
ILMN_1658469		11257
ILMN_1658472		51107
ILMN_1658477		283310
ILMN_1658483		3552
ILMN_1658486		116541
ILMN_1658494		28984
ILMN_1658498		126969
ILMN_1658499		57586
ILMN_1658502		54581
ILMN_1658504		1119
ILMN_1658513		23096
ILMN_1658519		64849
ILMN_1658526		6259
ILMN_1658531		6129
ILMN_1658537		84203
ILMN_1658548		401180
ILMN_1658563		125115
ILMN_1658571		642280
ILMN_1658575		11227
ILMN_1658576		5798
ILMN_1658586		23432
ILMN_1658593		643401
ILMN_1658607		79469
ILMN_1658619		23286
ILMN_1658623		139081
ILMN_1658624		80700
ILMN_1658628		145200
ILMN_1658632		199713
ILMN_1658635		1047
ILMN_1658636		4361
ILMN_1658639		283537
ILMN_1658647		100507803
ILMN_1658649		165679
ILMN_1658660		70
ILMN_1658675		64072
ILMN_1658677		196403
ILMN_1658678		113174
ILMN_1658679		374887
ILMN_1658684		374868
ILMN_1658685		114794
ILMN_1658695		83540
ILMN_1658702		8970
ILMN_1658706		10610
ILMN_1658709		3912
ILMN_1658710		151647
ILMN_1658713		8600
ILMN_1658715		9369
ILMN_1658717		9681
ILMN_1658728		7597
ILMN_1658743		23582
ILMN_1658746		51495
ILMN_1658748		644714
ILMN_1658758		256933
ILMN_1658759		5824
ILMN_1658773		5281
ILMN_1658798		1955
ILMN_1658800		27154
ILMN_1658802		200185
ILMN_1658805		9577
ILMN_1658806		125206
ILMN_1658807		3163
ILMN_1658809		124925
ILMN_1658818		817
ILMN_1658821		90378
ILMN_1658830		54838
ILMN_1658834		124245
ILMN_1658835		858
ILMN_1658847		441478
ILMN_1658853		9938
ILMN_1658858		93349
ILMN_1658868		1488
ILMN_1658883		369
ILMN_1658884		23200
ILMN_1658885		221955
ILMN_1658902		10522
ILMN_1658909		64172
ILMN_1658911		1176
ILMN_1658917		6505
ILMN_1658920		79772
ILMN_1658925		3714
ILMN_1658926		4854
ILMN_1658928		2783
ILMN_1658937		254312
ILMN_1658940		29118
ILMN_1658945		51372
ILMN_1658950		1399
ILMN_1658951		5524
ILMN_1658955		1977
ILMN_1658962		3937
ILMN_1658964		441956
ILMN_1658965		2550
ILMN_1658986		9586
ILMN_1658989		84206
ILMN_1658992		8813
ILMN_1658995		23597
ILMN_1659000		63929
ILMN_1659017		119710
ILMN_1659024		9911
ILMN_1659026		5440
ILMN_1659027		6513
ILMN_1659029		414918
ILMN_1659058		5514
ILMN_1659063		79324
ILMN_1659072		6694
ILMN_1659075		3111
ILMN_1659077		959
ILMN_1659079		375484
ILMN_1659082		85437
ILMN_1659085		128488
ILMN_1659086		4747
ILMN_1659095		6130
ILMN_1659099		9475
ILMN_1659103		143471
ILMN_1659106		23612
ILMN_1659122		7071
ILMN_1659138		778
ILMN_1659142		4192
ILMN_1659148		127829
ILMN_1659150		610
ILMN_1659156		54522
ILMN_1659158		154075
ILMN_1659166		55117
ILMN_1659189		84270
ILMN_1659199		2902
ILMN_1659202		8708
ILMN_1659206		5914
ILMN_1659207		9551
ILMN_1659209		728012
ILMN_1659214		613212
ILMN_1659215		1580
ILMN_1659227		973
ILMN_1659240		64419
ILMN_1659253		10643
ILMN_1659255		6102
ILMN_1659257		943
ILMN_1659259		24148
ILMN_1659270		23440
ILMN_1659285		8624
ILMN_1659297		8323
ILMN_1659306		6840
ILMN_1659312		5376
ILMN_1659316		220296
ILMN_1659339		26610
ILMN_1659346		5465
ILMN_1659350		839
ILMN_1659352		56659
ILMN_1659354		2689
ILMN_1659359		222663
ILMN_1659364		5985
ILMN_1659370		391013
ILMN_1659371		150
ILMN_1659378		83741
ILMN_1659389		642636
ILMN_1659405		6160
ILMN_1659411		5432
ILMN_1659415		8649
ILMN_1659421		284593
ILMN_1659430		9659
ILMN_1659437		84817
ILMN_1659444		23095
ILMN_1659452		404744
ILMN_1659462		54935
ILMN_1659463		317
ILMN_1659464		84691
ILMN_1659470		55193
ILMN_1659475		85289
ILMN_1659484		139081
ILMN_1659488		23654
ILMN_1659495		10767
ILMN_1659517		112840
ILMN_1659523		10713
ILMN_1659524		29078
ILMN_1659541		78987
ILMN_1659544		6809
ILMN_1659550		204010
ILMN_1659564		29927
ILMN_1659565		4237
ILMN_1659572		367
ILMN_1659576		2356
ILMN_1659597		100506358
ILMN_1659599		113451
ILMN_1659601		10344
ILMN_1659602		9782
ILMN_1659610		27134
ILMN_1659631		440905
ILMN_1659645		10394
ILMN_1659649		6445
ILMN_1659659		28986
ILMN_1659678		2555
ILMN_1659682		2585
ILMN_1659688		3959
ILMN_1659696		9712
ILMN_1659725		56915
ILMN_1659727		146059
ILMN_1659744		3276
ILMN_1659749		1832
ILMN_1659752		64853
ILMN_1659753		3920
ILMN_1659761		92017
ILMN_1659762		689
ILMN_1659766		9531
ILMN_1659769		56246
ILMN_1659770		3772
ILMN_1659771		645683
ILMN_1659772		1260
ILMN_1659773		56134
ILMN_1659777		80230
ILMN_1659781		114788
ILMN_1659782		8859
ILMN_1659786		54482
ILMN_1659792		3235
ILMN_1659800		53335
ILMN_1659801		528
ILMN_1659820		29789
ILMN_1659823		5097
ILMN_1659836		353091
ILMN_1659843		5611
ILMN_1659845		9710
ILMN_1659852		170394
ILMN_1659854		55660
ILMN_1659856		84734
ILMN_1659857		9342
ILMN_1659874		57466
ILMN_1659885		79611
ILMN_1659888		26472
ILMN_1659893		50514
ILMN_1659894		115286
ILMN_1659895		4478
ILMN_1659905		60681
ILMN_1659913		3669
ILMN_1659914		158067
ILMN_1659923		2776
ILMN_1659926		54879
ILMN_1659929		6927
ILMN_1659936		23645
ILMN_1659937		9841
ILMN_1659943		60468
ILMN_1659947		2243
ILMN_1659950		10297
ILMN_1659952		8898
ILMN_1659953		55964
ILMN_1659959		283440
ILMN_1659960		259307
ILMN_1659975		127703
ILMN_1659976		10978
ILMN_1659980		389690
ILMN_1659982		390212
ILMN_1659984		4224
ILMN_1659985		221421
ILMN_1659990		29923
ILMN_1659991		6569
ILMN_1659995		254272
ILMN_1660007		147872
ILMN_1660021		10226
ILMN_1660027		2213
ILMN_1660031		5031
ILMN_1660043		91544
ILMN_1660063		56655
ILMN_1660067		730755
ILMN_1660079		22838
ILMN_1660085		283659
ILMN_1660086		4629
ILMN_1660094		5146
ILMN_1660097		3358
ILMN_1660099		399940
ILMN_1660104		10250
ILMN_1660108		100132396
ILMN_1660111		7347
ILMN_1660113		1005
ILMN_1660114		22915
ILMN_1660125		57713
ILMN_1660126		407
ILMN_1660144		6942
ILMN_1660151		280657
ILMN_1660176		147948
ILMN_1660179		9782
ILMN_1660186		25949
ILMN_1660187		100129480
ILMN_1660193		57711
ILMN_1660195		3442
ILMN_1660196		643923
ILMN_1660199		10449
ILMN_1660200		100132354
ILMN_1660204		22997
ILMN_1660217		3061
ILMN_1660222		27085
ILMN_1660223		1389
ILMN_1660227		399744
ILMN_1660232		5830
ILMN_1660260		90411
ILMN_1660261		221400
ILMN_1660275		60526
ILMN_1660282		64091
ILMN_1660283		158983
ILMN_1660288		100131213
ILMN_1660292		54460
ILMN_1660305		201626
ILMN_1660306		8516
ILMN_1660315		6693
ILMN_1660317		10637
ILMN_1660320		10163
ILMN_1660321		64403
ILMN_1660323		23042
ILMN_1660341		4043
ILMN_1660342		545
ILMN_1660345		51335
ILMN_1660356		57718
ILMN_1660357		378805
ILMN_1660358		388210
ILMN_1660360		4887
ILMN_1660364		27128
ILMN_1660368		8295
ILMN_1660372		2891
ILMN_1660375		9502
ILMN_1660379		150383
ILMN_1660400		56853
ILMN_1660403		81488
ILMN_1660408		4975
ILMN_1660413		10110
ILMN_1660426		10898
ILMN_1660433		57492
ILMN_1660436		3304
ILMN_1660439		6122
ILMN_1660440		51104
ILMN_1660446		10917
ILMN_1660462		255231
ILMN_1660498		6232
ILMN_1660501		4062
ILMN_1660509		340069
ILMN_1660519		285382
ILMN_1660533		6184
ILMN_1660536		373509
ILMN_1660544		91947
ILMN_1660547		23085
ILMN_1660549		79971
ILMN_1660551		57585
ILMN_1660552		653
ILMN_1660554		64856
ILMN_1660577		517
ILMN_1660579		51379
ILMN_1660582		3980
ILMN_1660585		123207
ILMN_1660599		150763
ILMN_1660600		441251
ILMN_1660602		25912
ILMN_1660608		2562
ILMN_1660611		23598
ILMN_1660624		3985
ILMN_1660629		23218
ILMN_1660633		94032
ILMN_1660635		51110
ILMN_1660636		51741
ILMN_1660639		7253
ILMN_1660654		157313
ILMN_1660655		441394
ILMN_1660658		10071
ILMN_1660661		6950
ILMN_1660663		1859
ILMN_1660674		619207
ILMN_1660686		390151
ILMN_1660691		11031
ILMN_1660693		6853
ILMN_1660698		29083
ILMN_1660700		123103
ILMN_1660703		126767
ILMN_1660709		645682
ILMN_1660718		9568
ILMN_1660721		112755
ILMN_1660723		112724
ILMN_1660727		59084
ILMN_1660729		245973
ILMN_1660730		84889
ILMN_1660732		5521
ILMN_1660741		492
ILMN_1660749		79058
ILMN_1660754		407975
ILMN_1660757		6431
ILMN_1660775		7170
ILMN_1660786		204851
ILMN_1660787		8803
ILMN_1660793		124222
ILMN_1660794		81606
ILMN_1660795		55269
ILMN_1660797		389633
ILMN_1660806		1466
ILMN_1660808		58189
ILMN_1660810		55761
ILMN_1660812		55837
ILMN_1660815		81617
ILMN_1660816		22953
ILMN_1660817		1643
ILMN_1660832		6142
ILMN_1660837		1182
ILMN_1660839		644242
ILMN_1660840		51029
ILMN_1660844		92105
ILMN_1660847		5209
ILMN_1660852		376940
ILMN_1660854		272
ILMN_1660856		440138
ILMN_1660858		9610
ILMN_1660864		9028
ILMN_1660865		64853
ILMN_1660868		339487
ILMN_1660871		10783
ILMN_1660879		143162
ILMN_1660880		6050
ILMN_1660882		1132
ILMN_1660886		2005
ILMN_1660890		33
ILMN_1660900		677797
ILMN_1660904		89870
ILMN_1660907		5791
ILMN_1660913		729956
ILMN_1660927		222234
ILMN_1660935		84747
ILMN_1660938		114034
ILMN_1660963		881
ILMN_1660965		163154
ILMN_1660970		81792
ILMN_1660971		79712
ILMN_1660973		2571
ILMN_1660978		390439
ILMN_1660982		729096
ILMN_1660985		442388
ILMN_1660986		8863
ILMN_1660995		268
ILMN_1660999		441818
ILMN_1661000		26750
ILMN_1661002		64326
ILMN_1661003		11181
ILMN_1661004		148231
ILMN_1661022		119395
ILMN_1661039		51263
ILMN_1661040		59349
ILMN_1661051		51729
ILMN_1661052		8639
ILMN_1661066		644596
ILMN_1661076		280664
ILMN_1661078		644844
ILMN_1661083		4773
ILMN_1661109		467
ILMN_1661113		2689
ILMN_1661128		401577
ILMN_1661137		153769
ILMN_1661138		54856
ILMN_1661142		7110
ILMN_1661143		7253
ILMN_1661156		57478
ILMN_1661160		152078
ILMN_1661161		6477
ILMN_1661170		4714
ILMN_1661173		9325
ILMN_1661178		3164
ILMN_1661188		204851
ILMN_1661189		360023
ILMN_1661194		23562
ILMN_1661196		1438
ILMN_1661197		23529
ILMN_1661220		10626
ILMN_1661236		644076
ILMN_1661251		6677
ILMN_1661261		5238
ILMN_1661264		6472
ILMN_1661266		3119
ILMN_1661282		143162
ILMN_1661293		7767
ILMN_1661299		79816
ILMN_1661301		9747
ILMN_1661306		6159
ILMN_1661307		8629
ILMN_1661309		114786
ILMN_1661314		113730
ILMN_1661325		8502
ILMN_1661332		55713
ILMN_1661335		6711
ILMN_1661337		6723
ILMN_1661342		23157
ILMN_1661343		8740
ILMN_1661344		645188
ILMN_1661346		3178
ILMN_1661348		3329
ILMN_1661351		23587
ILMN_1661355		1144
ILMN_1661359		158830
ILMN_1661366		5223
ILMN_1661372		84962
ILMN_1661373		56894
ILMN_1661376		2898
ILMN_1661395		124801
ILMN_1661399		10124
ILMN_1661409		23272
ILMN_1661415		401983
ILMN_1661416		400958
ILMN_1661417		10916
ILMN_1661424		152815
ILMN_1661427		5986
ILMN_1661428		286410
ILMN_1661432		348995
ILMN_1661434		116285
ILMN_1661439		10211
ILMN_1661440		339500
ILMN_1661443		196996
ILMN_1661454		1606
ILMN_1661458		375
ILMN_1661466		646424
ILMN_1661476		255061
ILMN_1661484		84878
ILMN_1661485		23029
ILMN_1661488		8459
ILMN_1661490		10471
ILMN_1661491		6456
ILMN_1661492		92714
ILMN_1661495		643314
ILMN_1661500		8702
ILMN_1661507		342850
ILMN_1661509		646730
ILMN_1661514		389827
ILMN_1661523		252950
ILMN_1661536		6419
ILMN_1661537		54741
ILMN_1661544		1606
ILMN_1661554		1729
ILMN_1661559		100507376
ILMN_1661566		23105
ILMN_1661577		389692
ILMN_1661580		645177
ILMN_1661588		653399
ILMN_1661589		977
ILMN_1661594		54980
ILMN_1661595		388722
ILMN_1661596		28982
ILMN_1661599		54541
ILMN_1661616		2492
ILMN_1661618		128602
ILMN_1661622		51256
ILMN_1661627		84328
ILMN_1661631		11026
ILMN_1661636		7750
ILMN_1661637		79054
ILMN_1661646		55024
ILMN_1661647		349114
ILMN_1661650		57223
ILMN_1661653		55070
ILMN_1661657		7221
ILMN_1661664		10250
ILMN_1661674		7414
ILMN_1661683		7067
ILMN_1661687		50615
ILMN_1661695		11213
ILMN_1661703		57818
ILMN_1661714		653121
ILMN_1661717		7027
ILMN_1661733		2348
ILMN_1661735		256302
ILMN_1661743		90271
ILMN_1661750		7429
ILMN_1661755		64855
ILMN_1661770		23081
ILMN_1661776		55835
ILMN_1661777		4306
ILMN_1661778		9633
ILMN_1661788		81029
ILMN_1661799		25994
ILMN_1661802		11069
ILMN_1661804		1489
ILMN_1661806		80243
ILMN_1661809		79056
ILMN_1661825		8771
ILMN_1661833		23253
ILMN_1661839		390054
ILMN_1661852		1272
ILMN_1661860		79058
ILMN_1661861		1437
ILMN_1661862		146183
ILMN_1661864		4200
ILMN_1661875		288
ILMN_1661886		328
ILMN_1661888		4205
ILMN_1661895		51050
ILMN_1661903		1539
ILMN_1661904		283116
ILMN_1661917		6134
ILMN_1661939		129049
ILMN_1661940		23261
ILMN_1661945		81892
ILMN_1661957		390245
ILMN_1661966		56886
ILMN_1661968		100506639
ILMN_1661971		9938
ILMN_1661994		2104
ILMN_1661998		131965
ILMN_1662010		65989
ILMN_1662016		90507
ILMN_1662019		6638
ILMN_1662021		284695
ILMN_1662023		8609
ILMN_1662026		695
ILMN_1662038		9215
ILMN_1662049		55326
ILMN_1662065		116143
ILMN_1662070		3359
ILMN_1662086		2978
ILMN_1662091		389690
ILMN_1662097		203427
ILMN_1662117		6954
ILMN_1662123		387720
ILMN_1662126		8785
ILMN_1662129		5955
ILMN_1662140		130367
ILMN_1662141		10449
ILMN_1662143		642597
ILMN_1662147		149175
ILMN_1662154		116085
ILMN_1662155		5590
ILMN_1662158		51121
ILMN_1662161		54662
ILMN_1662165		643641
ILMN_1662166		5754
ILMN_1662168		6670
ILMN_1662174		94103
ILMN_1662184		375444
ILMN_1662187		646457
ILMN_1662188		7481
ILMN_1662189		349196
ILMN_1662192		57209
ILMN_1662198		5905
ILMN_1662214		5053
ILMN_1662232		10540
ILMN_1662243		3621
ILMN_1662256		56965
ILMN_1662302		282616
ILMN_1662306		285282
ILMN_1662316		65082
ILMN_1662318		29080
ILMN_1662322		310
ILMN_1662328		26505
ILMN_1662331		57107
ILMN_1662334		9093
ILMN_1662340		140467
ILMN_1662358		4599
ILMN_1662362		59352
ILMN_1662364		16
ILMN_1662370		340252
ILMN_1662378		64096
ILMN_1662383		9406
ILMN_1662390		253982
ILMN_1662391		389517
ILMN_1662397		619190
ILMN_1662409		54458
ILMN_1662413		138050
ILMN_1662417		10128
ILMN_1662419		1346
ILMN_1662426		1175
ILMN_1662427		11156
ILMN_1662432		80207
ILMN_1662438		6647
ILMN_1662451		2208
ILMN_1662453		93166
ILMN_1662470		219738
ILMN_1662479		643904
ILMN_1662481		3346
ILMN_1662482		9890
ILMN_1662484		51208
ILMN_1662488		9439
ILMN_1662492		2668
ILMN_1662497		83897
ILMN_1662507		1645
ILMN_1662523		718
ILMN_1662524		3577
ILMN_1662525		100128075
ILMN_1662556		55568
ILMN_1662557		79649
ILMN_1662578		56913
ILMN_1662587		375775
ILMN_1662617		55012
ILMN_1662618		8878
ILMN_1662619		7035
ILMN_1662627		286514
ILMN_1662629		10407
ILMN_1662658		80324
ILMN_1662659		57615
ILMN_1662667		84210
ILMN_1662668		324
ILMN_1662675		2515
ILMN_1662681		55626
ILMN_1662686		10208
ILMN_1662687		5585
ILMN_1662707		10427
ILMN_1662719		60313
ILMN_1662730		100131539
ILMN_1662731		1285
ILMN_1662734		347741
ILMN_1662735		402135
ILMN_1662738		6296
ILMN_1662741		9170
ILMN_1662744		642477
ILMN_1662747		2123
ILMN_1662768		133308
ILMN_1662777		7757
ILMN_1662791		79741
ILMN_1662795		760
ILMN_1662799		63940
ILMN_1662801		9203
ILMN_1662823		643008
ILMN_1662824		8174
ILMN_1662837		124857
ILMN_1662839		59338
ILMN_1662843		963
ILMN_1662845		200030
ILMN_1662846		26996
ILMN_1662848		79770
ILMN_1662852		124152
ILMN_1662862		10640
ILMN_1662865		55313
ILMN_1662879		606551
ILMN_1662880		202299
ILMN_1662884		85480
ILMN_1662886		257240
ILMN_1662895		148254
ILMN_1662896		55717
ILMN_1662897		2072
ILMN_1662902		338692
ILMN_1662910		81855
ILMN_1662914		4253
ILMN_1662917		4004
ILMN_1662932		3936
ILMN_1662934		7329
ILMN_1662935		114905
ILMN_1662942		80350
ILMN_1662949		388581
ILMN_1662950		54869
ILMN_1662952		57592
ILMN_1662954		10574
ILMN_1662961		57822
ILMN_1662962		10584
ILMN_1662963		84249
ILMN_1662964		10196
ILMN_1662973		3732
ILMN_1662988		643201
ILMN_1663002		30968
ILMN_1663005		284443
ILMN_1663015		64344
ILMN_1663024		132203
ILMN_1663032		64838
ILMN_1663033		92305
ILMN_1663035		6720
ILMN_1663037		57689
ILMN_1663042		6385
ILMN_1663054		51061
ILMN_1663062		159989
ILMN_1663068		339541
ILMN_1663080		3955
ILMN_1663081		440925
ILMN_1663090		6651
ILMN_1663092		10370
ILMN_1663099		7320
ILMN_1663106		6710
ILMN_1663113		23170
ILMN_1663118		255426
ILMN_1663119		1824
ILMN_1663128		643406
ILMN_1663129		10046
ILMN_1663132		90956
ILMN_1663142		160364
ILMN_1663145		408050
ILMN_1663149		6729
ILMN_1663155		10472
ILMN_1663156		64794
ILMN_1663158		7727
ILMN_1663160		26152
ILMN_1663171		4148
ILMN_1663173		442582
ILMN_1663179		147011
ILMN_1663185		84725
ILMN_1663189		474343
ILMN_1663195		4176
ILMN_1663213		80760
ILMN_1663220		29093
ILMN_1663234		84056
ILMN_1663257		528
ILMN_1663263		284656
ILMN_1663281		79986
ILMN_1663300		27328
ILMN_1663321		440896
ILMN_1663327		55553
ILMN_1663347		9381
ILMN_1663351		81031
ILMN_1663356		22895
ILMN_1663367		94009
ILMN_1663370		84660
ILMN_1663379		79176
ILMN_1663381		10758
ILMN_1663383		25929
ILMN_1663387		200373
ILMN_1663390		991
ILMN_1663397		816
ILMN_1663399		7079
ILMN_1663401		55323
ILMN_1663407		6834
ILMN_1663415		6129
ILMN_1663417		339669
ILMN_1663422		266747
ILMN_1663425		116931
ILMN_1663430		648987
ILMN_1663437		54550
ILMN_1663444		64130
ILMN_1663446		10580
ILMN_1663447		3178
ILMN_1663453		8329
ILMN_1663454		5317
ILMN_1663486		11011
ILMN_1663489		23304
ILMN_1663490		84215
ILMN_1663497		4601
ILMN_1663502		7468
ILMN_1663512		1329
ILMN_1663518		285596
ILMN_1663519		57419
ILMN_1663532		55188
ILMN_1663538		171425
ILMN_1663541		11285
ILMN_1663561		6928
ILMN_1663569		10841
ILMN_1663577		64766
ILMN_1663578		125115
ILMN_1663580		1804
ILMN_1663592		129880
ILMN_1663605		63891
ILMN_1663616		7266
ILMN_1663618		6774
ILMN_1663620		644076
ILMN_1663627		9844
ILMN_1663631		54971
ILMN_1663640		4128
ILMN_1663646		1657
ILMN_1663648		57509
ILMN_1663649		414260
ILMN_1663664		55173
ILMN_1663665		389799
ILMN_1663667		80308
ILMN_1663681		26795
ILMN_1663683		9843
ILMN_1663696		285679
ILMN_1663699		28232
ILMN_1663716		92211
ILMN_1663718		375612
ILMN_1663722		25822
ILMN_1663723		26266
ILMN_1663751		54205
ILMN_1663754		79973
ILMN_1663772		10736
ILMN_1663786		2035
ILMN_1663787		354
ILMN_1663791		126661
ILMN_1663793		116449
ILMN_1663797		100506393
ILMN_1663799		6161
ILMN_1663815		389558
ILMN_1663816		130940
ILMN_1663827		10322
ILMN_1663858		57335
ILMN_1663866		7045
ILMN_1663873		4322
ILMN_1663893		150147
ILMN_1663913		219958
ILMN_1663916		64333
ILMN_1663919		7032
ILMN_1663925		26247
ILMN_1663954		51497
ILMN_1663963		1605
ILMN_1663975		54805
ILMN_1663976		8572
ILMN_1663986		260425
ILMN_1663988		114819
ILMN_1663991		387885
ILMN_1663997		7478
ILMN_1664001		416
ILMN_1664006		178
ILMN_1664008		402665
ILMN_1664009		166863
ILMN_1664010		1997
ILMN_1664012		124583
ILMN_1664014		219736
ILMN_1664016		23370
ILMN_1664024		338
ILMN_1664025		11264
ILMN_1664028		1059
ILMN_1664030		81876
ILMN_1664034		220992
ILMN_1664047		777
ILMN_1664051		9117
ILMN_1664063		199786
ILMN_1664068		57222
ILMN_1664071		7139
ILMN_1664074		643236
ILMN_1664089		286076
ILMN_1664094		53829
ILMN_1664098		10922
ILMN_1664099		169792
ILMN_1664102		57461
ILMN_1664111		117584
ILMN_1664118		253559
ILMN_1664122		5777
ILMN_1664124		79857
ILMN_1664139		54801
ILMN_1664153		64924
ILMN_1664165		284359
ILMN_1664167		84154
ILMN_1664168		8402
ILMN_1664170		10659
ILMN_1664175		8674
ILMN_1664176		10516
ILMN_1664177		127002
ILMN_1664186		55669
ILMN_1664193		644041
ILMN_1664215		10097
ILMN_1664216		28512
ILMN_1664231		100287932
ILMN_1664233		11322
ILMN_1664235		79370
ILMN_1664236		10863
ILMN_1664242		55184
ILMN_1664243		55850
ILMN_1664253		339291
ILMN_1664265		2041
ILMN_1664267		135886
ILMN_1664276		50945
ILMN_1664283		286262
ILMN_1664292		55786
ILMN_1664294		64175
ILMN_1664303		10553
ILMN_1664314		286467
ILMN_1664316		10803
ILMN_1664320		8170
ILMN_1664323		51562
ILMN_1664330		634
ILMN_1664348		8228
ILMN_1664350		57733
ILMN_1664351		400850
ILMN_1664357		100506409
ILMN_1664362		84251
ILMN_1664367		51004
ILMN_1664369		55526
ILMN_1664383		339942
ILMN_1664416		4212
ILMN_1664424		58486
ILMN_1664434		6929
ILMN_1664435		64682
ILMN_1664439		6872
ILMN_1664440		7158
ILMN_1664448		5193
ILMN_1664449		29880
ILMN_1664462		9480
ILMN_1664464		5730
ILMN_1664466		55958
ILMN_1664488		57705
ILMN_1664499		440107
ILMN_1664502		1400
ILMN_1664511		10403
ILMN_1664516		1063
ILMN_1664522		10772
ILMN_1664525		53829
ILMN_1664537		8237
ILMN_1664542		7329
ILMN_1664543		3437
ILMN_1664560		1859
ILMN_1664563		401172
ILMN_1664565		8858
ILMN_1664577		1738
ILMN_1664581		79778
ILMN_1664592		375057
ILMN_1664595		3447
ILMN_1664607		83714
ILMN_1664608		3632
ILMN_1664614		2197
ILMN_1664622		22979
ILMN_1664630		1111
ILMN_1664631		10863
ILMN_1664641		29079
ILMN_1664644		89849
ILMN_1664646		221078
ILMN_1664679		253559
ILMN_1664682		1763
ILMN_1664691		27071
ILMN_1664698		9094
ILMN_1664701		84931
ILMN_1664706		653604
ILMN_1664718		1595
ILMN_1664736		255411
ILMN_1664738		28970
ILMN_1664741		196740
ILMN_1664748		114789
ILMN_1664750		51643
ILMN_1664756		3840
ILMN_1664761		51524
ILMN_1664762		387694
ILMN_1664771		10798
ILMN_1664772		493
ILMN_1664773		79096
ILMN_1664776		23167
ILMN_1664779		84893
ILMN_1664798		9380
ILMN_1664802		26118
ILMN_1664815		2005
ILMN_1664826		254170
ILMN_1664828		164668
ILMN_1664833		54534
ILMN_1664854		10635
ILMN_1664855		81706
ILMN_1664859		6489
ILMN_1664861		3397
ILMN_1664863		1506
ILMN_1664872		8913
ILMN_1664878		55655
ILMN_1664909		80312
ILMN_1664910		3921
ILMN_1664912		3590
ILMN_1664919		51305
ILMN_1664920		83636
ILMN_1664921		5537
ILMN_1664922		2317
ILMN_1664928		148103
ILMN_1664931		2961
ILMN_1664946		84287
ILMN_1664956		29101
ILMN_1664959		100505727
ILMN_1664960		283638
ILMN_1664969		643783
ILMN_1664978		9414
ILMN_1664994		9562
ILMN_1665004		22794
ILMN_1665011		8022
ILMN_1665024		285527
ILMN_1665033		4883
